PersonID,Name,Gender,Age,Religion,Occupation,Education,MaritalStatus,Phone,Address,District
500197,Yuvraj Nazareth,Male,40,Sikh,Driver,Primary,Single,3170939991,26 Comar Road Bhilai-277435,Dakshina Kannada
500198,Ronith Pant,Male,48,Christian,Government Employee,Graduate,Single,+913521864722,H.No. 57 Shroff Road Mathura 129365,Bengaluru Urban
500199,Warhi Sha,Male,40,Hindu,Farmer,PUC,Single,+912145033123,52 Sarkar Davanagere-841306,Dakshina Kannada
500200,Janya Mand,Male,70,Hindu,Farmer,PUC,Single,00539262489,"H.No. 91, Khanna Marg, Kozhikode-396555",Bengaluru Urban
500201,Brinda Pathak,Female,34,Buddhist,Retired,High School,Divorced,+911406286755,"H.No. 998, Pau Path Navi Mumbai-662340",Dakshina Kannada
500202,Lila Iyengar,Female,73,Muslim,Retired,PUC,Married,+911140833376,54/485 Vohra Nashik 409798,Mysuru
500203,Ekaraj Tank,Female,63,Christian,Software Engineer,Graduate,Married,+910276500699,"H.No. 59 Borah Marg, Sambhal-746897",Mysuru
500204,Unni Barman,Female,28,Jain,Private Employee,Diploma,Married,3901956683,134 Sidhu Street Tiruppur-260891,Dakshina Kannada
500205,Libni Soman,Female,37,Jain,Engineer,Post Graduate,Widowed,0821453425,"794, Merchant Zila, Bhopal-392449",Dakshina Kannada
500206,Vritti Dora,Female,63,Muslim,Retired,PUC,Divorced,5013800495,"00/70 Panchal Nagar, Bahraich-537534",Mysuru
500207,Wyatt Palla,Male,59,Sikh,Software Engineer,Post Graduate,Single,+915476160907,"96/398 Pingle Circle, Panipat 242952",Dakshina Kannada
500208,Baghyawati Mahal,Male,59,Buddhist,Retired,Diploma,Married,2056622391,"283, Madan Circle, Hapur-985124",Mysuru
500209,Janaki Sarraf,Female,43,Sikh,Labourer,PUC,Single,5614180253,H.No. 107 Talwar Chowk Bhind-890549,Bengaluru Urban
500210,Timothy Sachdev,Female,24,Jain,Private Employee,Diploma,Widowed,+916096317217,99/26 Peri Nagar Rohtak 062904,Mysuru
500211,Anusha Singh,Female,22,Hindu,Software Engineer,PUC,Married,05258999923,"14/369, Mohanty Circle Aurangabad-993489",Mysuru
500212,Oviya Hegde,Male,21,Hindu,Business,Post Graduate,Married,6626922404,H.No. 64 Sur Zila Ambala-335706,Mysuru
500213,Bakhshi Walla,Female,54,Christian,Government Employee,Diploma,Single,+918897064806,H.No. 062 Toor Road Rohtak-213169,Bengaluru Urban
500214,Zaitra Gole,Male,69,Muslim,Doctor,Graduate,Widowed,03158961637,"33 Dube, Ambattur 617791",Bengaluru Urban
500215,Vaishnavi Choudhary,Male,64,Christian,Retired,Diploma,Widowed,6107179065,"H.No. 99 Guha Circle, Vellore 993749",Bengaluru Urban
500216,Abeer Natarajan,Female,32,Muslim,Teacher,Diploma,Divorced,08394857064,"H.No. 716, Koshy Ganj Bokaro-784911",Mysuru
500217,Yasti Majumdar,Female,75,Hindu,Retired,PUC,Married,02798426941,"81, Zachariah Nagar Pondicherry-927999",Bengaluru Urban
500218,Vritti Chopra,Male,18,Sikh,Teacher,Diploma,Widowed,04417369050,"765, Bava Zila Ranchi 352608",Mysuru
500219,Anika Dubey,Female,60,Buddhist,Retired,High School,Single,1870622629,574 Dayal Road Bharatpur-148503,Dakshina Kannada
500220,Niharika Maharaj,Female,43,Christian,Labourer,Diploma,Widowed,+910717303563,"212 Bedi Chowk, Bijapur-145969",Bengaluru Urban
500221,Omaja Oza,Female,27,Hindu,Doctor,High School,Married,+919210898131,79/85 Pandya Chowk Howrah-512547,Dakshina Kannada
500222,Qabil Keer,Male,50,Sikh,Government Employee,PUC,Widowed,00295227683,92/00 Krishnan Circle Suryapet-191301,Bengaluru Urban
500223,Daksha Sarma,Male,37,Christian,Doctor,PUC,Widowed,5413441408,"45/786 Apte, Bangalore-031718",Mysuru
500224,Rohan Nazareth,Male,27,Hindu,Driver,High School,Married,08709296115,"H.No. 06, Chhabra Circle, Navi Mumbai 381290",Mysuru
500225,Bhavani Narang,Male,69,Jain,Police,Diploma,Single,2520044047,H.No. 56 Prasad Chowk Guntur-614878,Bengaluru Urban
500226,Peter Pall,Male,40,Sikh,Business,Post Graduate,Married,+916874311916,H.No. 078 Guha Zila Gudivada 435474,Bengaluru Urban
500227,Nachiket Kadakia,Female,58,Jain,Private Employee,PUC,Single,+915205400988,"72 Sachdev, Kolhapur-855049",Bengaluru Urban
500228,Ayushman Palla,Female,59,Christian,Private Employee,Diploma,Widowed,+919959584558,H.No. 38 Nagy Zila Mathura-100271,Mysuru
500229,Aachal Bhasin,Male,27,Muslim,Doctor,Primary,Married,+913629560112,H.No. 82 Vasa Circle Panchkula-554894,Mysuru
500230,Aadhya Zachariah,Female,41,Sikh,Teacher,Graduate,Married,+914071631239,"73/04, Deep, Siliguri-315570",Mysuru
500231,Radha Jhaveri,Female,54,Hindu,Doctor,Graduate,Divorced,+917621812667,"16/003, Chowdhury Raebareli-743217",Bengaluru Urban
500232,Wyatt Padmanabhan,Female,69,Hindu,Driver,High School,Single,9653490230,"097, Chadha Chowk, Bellary 575112",Dakshina Kannada
500233,Omkaar Pandey,Male,54,Jain,Driver,Post Graduate,Single,2014231385,"238, Chawla Circle Bidar 949826",Mysuru
500234,Christopher Lata,Female,55,Sikh,Teacher,Post Graduate,Divorced,04013021089,"37 Subramaniam Road, Gandhidham-561166",Bengaluru Urban
500235,Urvi Raghavan,Female,35,Muslim,Driver,Primary,Widowed,+913127352722,"665, Prabhakar Ganj Bahraich-283982",Dakshina Kannada
500236,Fitan Sant,Female,19,Muslim,Engineer,High School,Widowed,+915228625867,"H.No. 621 Saha Zila, Bangalore-626654",Mysuru
500237,Naksh Khalsa,Male,49,Hindu,Government Employee,Post Graduate,Divorced,9365545911,"H.No. 65, Rattan, Pali-555047",Bengaluru Urban
500238,Isaac Sankaran,Female,41,Hindu,Doctor,Post Graduate,Married,07747258216,H.No. 67 Chaudhuri Path Malegaon-684519,Bengaluru Urban
500239,Anusha Ravi,Female,31,Buddhist,Farmer,Post Graduate,Divorced,7652960441,"06/93, Singh Path, Mahbubnagar 835141",Mysuru
500240,Abeer Sharma,Female,44,Jain,Farmer,High School,Single,6667143268,326 Murthy Chowk Cuttack-561367,Bengaluru Urban
500241,Omya Bobal,Female,28,Buddhist,Student,Graduate,Widowed,9971483035,24/38 Lalla Circle Jabalpur-566763,Mysuru
500242,Zayyan Lata,Female,61,Buddhist,Police,Graduate,Single,03943306651,"754 Garg Nagar, Baranagar 281879",Mysuru
500243,Nathan Kohli,Male,53,Jain,Retired,PUC,Single,02546364575,"42, More Path Nadiad 978129",Bengaluru Urban
500244,Luke Vohra,Female,19,Muslim,Farmer,Graduate,Divorced,7411534442,"H.No. 310, Raval Katihar 653151",Dakshina Kannada
500245,Omisha Sehgal,Female,59,Muslim,Driver,Diploma,Single,02816542343,"471, Sarkar Marg, Bikaner 447837",Bengaluru Urban
500246,Jagdish Goyal,Female,20,Buddhist,Farmer,Primary,Divorced,03927354913,"448, Shukla Road, Bathinda 998665",Dakshina Kannada
500247,Ati Lata,Male,41,Buddhist,Student,High School,Single,7106754034,"98/15 Salvi Zila, Varanasi-882300",Dakshina Kannada
500248,Damyanti Char,Male,34,Christian,Driver,Post Graduate,Married,4136727724,"H.No. 268, Basu Marg Jammu-798335",Bengaluru Urban
500249,Siya Rajagopalan,Female,44,Christian,Driver,Primary,Divorced,+910331827410,51 Mani Zila Siliguri 910784,Dakshina Kannada
500250,Lajita Yohannan,Male,18,Jain,Private Employee,Graduate,Single,08524357515,"87/30, Pandit Circle, Mysore-569894",Bengaluru Urban
500251,Sai Anne,Male,73,Jain,Police,PUC,Married,09190787860,"08 Parsa Marg, Tadipatri-798083",Mysuru
500252,Zinal Khalsa,Male,37,Sikh,Student,Primary,Married,+910428500765,"016, Sinha Street, Gurgaon 589116",Mysuru
500253,Gayathri More,Female,24,Jain,Retired,PUC,Divorced,6581447983,206 Toor Path Kolhapur-977231,Bengaluru Urban
500254,Aryan Desai,Female,56,Jain,Retired,PUC,Married,06342587273,"H.No. 24, Sama Road, Panvel 533081",Bengaluru Urban
500255,Osha Boase,Male,48,Buddhist,Business,PUC,Single,07717889633,"16/59, Bala Circle Proddatur-684173",Mysuru
500256,Bishakha Maharaj,Female,25,Jain,Farmer,Diploma,Widowed,+910555436863,"920 Shetty Road, Madurai 029374",Bengaluru Urban
500257,Anusha Mammen,Female,58,Christian,Student,Post Graduate,Single,4673439243,"18/156, Purohit Chowk Bathinda 088778",Dakshina Kannada
500258,Upma Sarkar,Female,38,Buddhist,Software Engineer,Primary,Married,01040779422,H.No. 33 Dutta Zila Moradabad-844795,Dakshina Kannada
500259,Anirudh Hegde,Male,59,Hindu,Student,Diploma,Widowed,04155741889,"H.No. 35 Acharya Road, Dehri-818916",Bengaluru Urban
500260,Lopa Sood,Female,38,Muslim,Engineer,Graduate,Married,6753766367,"564 Master Marg, Haldia-945161",Dakshina Kannada
500261,Rachita Sagar,Female,21,Buddhist,Driver,Diploma,Divorced,01182695504,"26 Jhaveri Road, Katni-247595",Dakshina Kannada
500262,Dev Gill,Female,32,Sikh,Business,High School,Married,00131514213,"79/609, Nayak Zila, Sirsa 780776",Bengaluru Urban
500263,Jonathan Sant,Male,52,Christian,Student,Graduate,Widowed,6987870505,"48, Sampath Nagar, Madanapalle-868976",Dakshina Kannada
500264,Patrick Das,Male,26,Christian,Engineer,Primary,Married,+914831689810,"H.No. 983, Butala Road Hubli–Dharwad 390083",Mysuru
500265,Upasna Dass,Male,66,Muslim,Teacher,Post Graduate,Widowed,+919879355225,42 Mani Ganj Bhiwandi-406103,Mysuru
500266,Bhavna Sawhney,Female,58,Buddhist,Labourer,Post Graduate,Divorced,+919493108831,"H.No. 37, Bhargava, Medininagar 688499",Mysuru
500267,Yoshita Narain,Female,51,Buddhist,Student,PUC,Divorced,+913049536285,"98/31, Walia Zila Firozabad-117129",Mysuru
500268,Bhavika Kala,Male,41,Muslim,Software Engineer,Diploma,Divorced,05442079702,"H.No. 146, Ahluwalia Ganj Ramagundam-979211",Dakshina Kannada
500269,Yoshita Puri,Female,25,Buddhist,Labourer,Diploma,Widowed,00020506228,"56/28, Nayak Nagar Rohtak-176459",Dakshina Kannada
500270,Anthony Kurian,Male,60,Christian,Private Employee,High School,Single,+917067048331,"30/87 Hari Path, Burhanpur-686861",Bengaluru Urban
500271,Shaurya Venkatesh,Female,71,Christian,Labourer,Graduate,Single,09415953306,"84/835, Subramanian, Karaikudi 551894",Bengaluru Urban
500272,Darsh Koshy,Male,36,Hindu,Labourer,Primary,Divorced,+911803531109,"347, Nazareth Road, Dibrugarh-714086",Bengaluru Urban
500273,Nirja Sawhney,Female,55,Christian,Doctor,Graduate,Single,+918955852015,53 Tata Street Katni 227327,Mysuru
500274,Mahika Chopra,Male,65,Jain,Farmer,Primary,Single,00721265804,"H.No. 467, Vasa Circle Dewas 716727",Mysuru
500275,Parth Sandhu,Male,57,Hindu,Retired,Graduate,Divorced,+915682864647,"27 Devan Nagar, Tiruppur 884202",Bengaluru Urban
500276,Dayamai Rana,Female,44,Hindu,Software Engineer,PUC,Divorced,08714118924,"93 Narula Nagar, Warangal 310888",Dakshina Kannada
500277,Zehaan Dar,Female,70,Muslim,Engineer,PUC,Widowed,+914179709054,"42/84, Ramesh Road Thoothukudi 429137",Bengaluru Urban
500278,Yatin Nazareth,Female,29,Buddhist,Labourer,Diploma,Married,6309798204,66/280 Toor Marg Madanapalle 498123,Dakshina Kannada
500279,Lakshit Bal,Male,36,Muslim,Doctor,PUC,Married,+912532701263,H.No. 814 Palla Zila Nagpur-914587,Dakshina Kannada
500280,Samuel Patla,Female,20,Jain,Police,PUC,Widowed,+914946636187,"53/89 Roy, Eluru-027089",Dakshina Kannada
500281,Joshua Kari,Male,50,Sikh,Software Engineer,Primary,Divorced,4997302321,"034 Shanker Chowk, Secunderabad-945457",Mysuru
500282,Yahvi Rattan,Male,51,Jain,Engineer,Primary,Divorced,07372008915,"21, Narasimhan Path Kumbakonam-921740",Mysuru
500283,Ati Nazareth,Female,32,Buddhist,Teacher,Graduate,Single,+918675332005,"524 Sethi Path, Faridabad-055095",Bengaluru Urban
500284,Hemani Krishnamurthy,Female,52,Buddhist,Software Engineer,High School,Single,3986261701,"H.No. 933, Dhar Path, Howrah-324933",Mysuru
500285,Banjeet Das,Female,70,Sikh,Teacher,PUC,Single,00630935365,"275, Boase Street Buxar 800805",Mysuru
500286,Abha Banerjee,Male,28,Hindu,Driver,Diploma,Married,01932386318,"311, Bassi Road, Jorhat 411735",Bengaluru Urban
500287,Yoshita Palan,Female,40,Buddhist,Labourer,Primary,Single,05834104178,"25, Choudhury Marg, Purnia-168532",Bengaluru Urban
500288,Anita Sastry,Male,36,Hindu,Driver,Graduate,Single,0048141629,"78/46 Srinivasan Zila, Sasaram 597408",Dakshina Kannada
500289,Wriddhish Tailor,Female,68,Hindu,Retired,Post Graduate,Widowed,+915820295744,02 Dixit Pimpri-Chinchwad 989697,Mysuru
500290,Aahana Palla,Female,44,Jain,Government Employee,Post Graduate,Single,09358670809,"55/45, Sharaf Marg, Muzaffarnagar-066951",Bengaluru Urban
500291,Gunbir Keer,Female,49,Sikh,Private Employee,High School,Divorced,7139711257,H.No. 43 Sathe Ganj Madhyamgram-276215,Mysuru
500292,Benjamin Chana,Female,33,Muslim,Software Engineer,Graduate,Divorced,+913177814258,"08, Gade Aligarh 130597",Dakshina Kannada
500293,Orinder Kant,Male,39,Hindu,Labourer,PUC,Widowed,09379178214,185 Swaminathan Marg Lucknow-738317,Bengaluru Urban
500294,Fariq Oak,Female,39,Jain,Farmer,Post Graduate,Widowed,+914586240336,"H.No. 14 Verma Ganj, Serampore 543069",Bengaluru Urban
500295,Anthony Gole,Male,61,Buddhist,Government Employee,High School,Married,2803251440,"93/52, Chhabra Nagar, Kishanganj-556770",Mysuru
500296,Abha Bhalla,Female,27,Hindu,Student,Primary,Widowed,8515017603,"90/630 Narayanan, Aizawl-974303",Mysuru
500297,Rachit Dash,Female,47,Muslim,Student,Primary,Widowed,02382421448,02/227 Dhawan Chowk Narasaraopet-994639,Bengaluru Urban
500298,Viraj Sanghvi,Female,44,Buddhist,Doctor,Post Graduate,Divorced,04863966043,13 Arya Zila Guwahati-020001,Mysuru
500299,Faqid Sur,Male,35,Sikh,Software Engineer,Diploma,Widowed,1974672365,"81/02, Sood Path, Ambattur-375772",Bengaluru Urban
500300,Ekaja Khatri,Female,61,Jain,Teacher,Primary,Single,03675242724,"H.No. 06 Srinivas Street, Pallavaram 514381",Mysuru
500301,Luke Ram,Female,44,Muslim,Student,Primary,Married,08314239347,48/821 Behl Zila Sri Ganganagar 844420,Bengaluru Urban
500302,Chatura Kadakia,Female,22,Muslim,Student,Post Graduate,Divorced,02860892446,47/16 Bobal Chowk Ballia 640485,Bengaluru Urban
500303,Priya Madan,Female,69,Hindu,Government Employee,High School,Divorced,8457196135,"H.No. 50 Mahajan Circle, Darbhanga-828950",Dakshina Kannada
500304,Chasmum Padmanabhan,Female,61,Sikh,Teacher,PUC,Widowed,09803270871,512 Vora Nagar Ichalkaranji 671353,Mysuru
500305,Fitan Das,Female,70,Buddhist,Farmer,Post Graduate,Widowed,+913356194697,H.No. 186 Peri Path Sagar 886091,Dakshina Kannada
500306,Ucchal Dutt,Male,21,Buddhist,Engineer,Graduate,Single,+913466320230,"H.No. 34, Balan Zila, Durg-949500",Mysuru
500307,Luke Kanda,Male,57,Jain,Software Engineer,High School,Widowed,00666780359,"H.No. 90, Kurian Nagar Gudivada 442589",Mysuru
500308,Abhiram Modi,Male,52,Sikh,Business,High School,Widowed,+916135889818,"30, Korpal Ganj Surendranagar Dudhrej 913495",Mysuru
500309,Chanchal Borah,Female,59,Jain,Software Engineer,High School,Divorced,+915919202278,"00 Borde, Rampur-188446",Mysuru
500310,Anvi Garg,Male,19,Muslim,Retired,High School,Married,+916323897541,"04/29 Oak Circle, Guwahati-153702",Bengaluru Urban
500311,Samuel Lanka,Male,72,Muslim,Software Engineer,Post Graduate,Married,02974105308,H.No. 765 Ahuja Marg Aurangabad 254630,Dakshina Kannada
500312,Qabil Mohanty,Male,41,Muslim,Driver,Diploma,Married,08959023979,"018 Bhalla Circle, Bhagalpur-158765",Mysuru
500313,Jairaj Kannan,Female,75,Buddhist,Business,Post Graduate,Married,+919075652835,"35/596, Puri Nagar Karnal 372199",Bengaluru Urban
500314,Garima Agarwal,Female,62,Muslim,Teacher,Primary,Single,9535373523,H.No. 27 Salvi Marg Ichalkaranji 661664,Bengaluru Urban
500315,Omaja Manda,Male,42,Hindu,Software Engineer,Diploma,Divorced,9271656247,"H.No. 553 Dutt Ganj, Chapra-542975",Bengaluru Urban
500316,Anya Kurian,Male,40,Christian,Government Employee,High School,Widowed,+919978380652,"401, Shetty Zila Gaya 481297",Bengaluru Urban
500317,Viraj Bali,Male,18,Christian,Engineer,Primary,Widowed,05429340692,"46/137 Parekh Road, Gwalior 370255",Dakshina Kannada
500318,Gaurangi Khanna,Female,27,Sikh,Business,Graduate,Married,+918251769378,"08/50, Raja Ganj, Saharanpur-047664",Dakshina Kannada
500319,Ijaya Seth,Male,40,Buddhist,Driver,Post Graduate,Widowed,00473727091,"H.No. 349, Mutti Road Junagadh-116385",Bengaluru Urban
500320,Rohan Chandran,Female,28,Sikh,Farmer,Post Graduate,Single,1781466119,"723 Kade, Shimla 611147",Mysuru
500321,Baghyawati Rattan,Male,51,Hindu,Student,Primary,Single,+919256898594,091 Pandya Ganj Raebareli-262532,Dakshina Kannada
500322,Kamala Deo,Female,21,Hindu,Doctor,Post Graduate,Single,9899945153,"971, Pai Street Tenali-372402",Bengaluru Urban
500323,Gavin Varughese,Female,74,Hindu,Private Employee,Primary,Married,8839716942,77/472 Kala Zila Surat 714071,Mysuru
500324,Upma Sarma,Female,50,Hindu,Teacher,PUC,Married,+918313941902,"H.No. 715, Choudhury Nagar Danapur-603453",Dakshina Kannada
500325,Anusha Parmer,Male,71,Hindu,Private Employee,Diploma,Married,2347847475,"905 Acharya Ganj, Solapur-372362",Mysuru
500326,Samesh Salvi,Male,53,Muslim,Software Engineer,Graduate,Divorced,+913081131821,"85/30, Boase Chowk, Pallavaram 182568",Dakshina Kannada
500327,Wazir Mukherjee,Female,66,Muslim,Software Engineer,Post Graduate,Divorced,9678378170,"87, Pillay Road Sultan Pur Majra 299416",Dakshina Kannada
500328,Ayaan Dubey,Male,56,Sikh,Software Engineer,Primary,Widowed,+911262149919,"H.No. 69 Chadha Marg, Nashik 696386",Dakshina Kannada
500329,Vedhika Wagle,Male,42,Sikh,Teacher,Post Graduate,Single,1787956871,"884, Hayre Ganj Muzaffarpur-452276",Bengaluru Urban
500330,Azaan Buch,Male,48,Christian,Engineer,Graduate,Single,+910487510648,"H.No. 536 Krishnan Path, Agartala-704805",Mysuru
500331,Ijaya Ramachandran,Female,68,Buddhist,Farmer,Graduate,Married,+919678367729,15 Bhatti Road Karnal 950204,Mysuru
500332,Vihaan Kaur,Female,48,Buddhist,Retired,PUC,Widowed,+914701690372,"860, Nanda Street, Guntur 717049",Bengaluru Urban
500333,Yadavi Keer,Female,35,Muslim,Government Employee,PUC,Widowed,03300868316,"96/47, Aggarwal Circle Aurangabad-870362",Bengaluru Urban
500334,Eta Aggarwal,Female,32,Jain,Student,High School,Single,6248027243,"84/50, Munshi Zila Bharatpur-266197",Dakshina Kannada
500335,Hemangini Murthy,Female,65,Hindu,Software Engineer,Graduate,Widowed,09539149774,H.No. 213 Toor Ganj Bidar 670231,Mysuru
500336,Maya Lad,Female,42,Hindu,Student,Primary,Widowed,+911491313071,"60/516 Pandey Zila, Mira-Bhayandar 378302",Dakshina Kannada
500337,Sanya Magar,Female,63,Muslim,Engineer,Primary,Married,08118244253,"H.No. 66 Zachariah Marg, Mira-Bhayandar-382419",Mysuru
500338,Indrajit Mann,Female,38,Buddhist,Student,Post Graduate,Married,01935070856,"73, Arora Ganj, Jaunpur 772972",Dakshina Kannada
500339,Udant Vasa,Male,37,Muslim,Retired,Primary,Married,01754672020,"793 Wagle Ganj, Pali 732174",Dakshina Kannada
500340,Jhalak Shroff,Male,29,Buddhist,Government Employee,Primary,Divorced,00190376277,"69/877, Zacharia Ganj Phagwara 863389",Mysuru
500341,Oeshi Vohra,Male,65,Sikh,Business,Post Graduate,Married,07096244598,"H.No. 244 Kala Marg, Ballia-593920",Mysuru
500342,Ekanta Kashyap,Female,28,Christian,Government Employee,Primary,Single,0154317955,110 Majumdar Marg Sasaram-304841,Dakshina Kannada
500343,Zayan Tandon,Male,70,Hindu,Government Employee,High School,Divorced,+913684730277,"92/67, Shah Silchar-922363",Dakshina Kannada
500344,Libni Gandhi,Female,61,Sikh,Police,Primary,Widowed,+914601431967,"H.No. 55, Batta Bardhaman-460078",Mysuru
500345,Yahvi Hari,Female,35,Christian,Driver,Diploma,Single,3745917967,"H.No. 018, Tripathi Road, Tinsukia 051936",Bengaluru Urban
500346,Sachi Acharya,Male,57,Hindu,Labourer,Primary,Widowed,00811806494,"H.No. 42, Amble Street, Tirupati 305450",Dakshina Kannada
500347,Faris Das,Male,42,Buddhist,Government Employee,Graduate,Single,01766119659,"61/641, Badal Chowk, Bharatpur-696809",Mysuru
500348,Indali Ganesh,Female,49,Hindu,Business,PUC,Married,06894559185,"H.No. 41, Minhas Street Bijapur-613978",Mysuru
500349,Yadavi Savant,Male,29,Hindu,Engineer,High School,Widowed,8422858315,H.No. 856 Banerjee Path Uluberia 795730,Dakshina Kannada
500350,Omya Andra,Female,24,Jain,Farmer,Primary,Divorced,02378970184,34 Wadhwa Bally-237090,Dakshina Kannada
500351,Ikshita Chander,Male,18,Hindu,Teacher,Primary,Divorced,00134737845,"H.No. 236, Sharma Nagar Mirzapur-585101",Bengaluru Urban
500352,Jacob Krish,Male,18,Hindu,Farmer,Post Graduate,Divorced,7645686510,208 Kara Marg Muzaffarpur-145083,Dakshina Kannada
500353,Anamika Parekh,Male,48,Buddhist,Retired,Primary,Married,+913935685481,24/73 Rana Nagar Bhubaneswar-736170,Mysuru
500354,Jonathan Nadkarni,Male,35,Christian,Business,Graduate,Single,+919805169111,"88/29 Bhandari, Thiruvananthapuram-281527",Mysuru
500355,Lopa Sarna,Female,43,Sikh,Government Employee,Graduate,Single,09426200324,"51/53, Bobal Circle, Tiruchirappalli 468232",Dakshina Kannada
500356,Luke Brahmbhatt,Female,75,Sikh,Business,PUC,Single,0174211881,"29/55, Manne Chowk, Chapra 702808",Dakshina Kannada
500357,Matthew Sagar,Female,61,Sikh,Engineer,Diploma,Widowed,+912377856761,"H.No. 481 Kumer Zila, Kirari Suleman Nagar-240795",Dakshina Kannada
